29:56.8,3,-0.2578125,-0.698242188,0.679199219
29:56.8,3,-0.267089844,-0.701660156,0.687988281
29:56.9,3,-0.275390625,-0.710449219,0.694580078
29:56.9,3,-0.279541016,-0.707519531,0.694335938
29:56.9,3,-0.286376953,-0.686279297,0.686523438
29:56.9,3,-0.287353516,-0.682617188,0.686767578
29:56.9,3,-0.279052734,-0.687744141,0.678710938
29:56.9,3,-0.267822266,-0.703125,0.684326172
29:57.0,3,-0.262939453,-0.692626953,0.684326172
29:57.0,3,-0.261230469,-0.687744141,0.682128906
29:57.0,3,-0.258300781,-0.676025391,0.681396484
29:57.0,3,-0.251953125,-0.677246094,0.683349609
29:57.0,3,-0.240478516,-0.678955078,0.676025391
29:57.0,3,-0.239257813,-0.662109375,0.672607422
29:57.1,3,-0.241455078,-0.664550781,0.668701172
29:57.1,3,-0.244384766,-0.665283203,0.676269531
29:57.1,3,-0.248779297,-0.678466797,0.675537109
29:57.1,3,-0.247314453,-0.679199219,0.669433594
29:57.1,3,-0.25,-0.688964844,0.6953125
29:57.1,3,-0.255371094,-0.694824219,0.695556641
29:57.1,3,-0.260742188,-0.690673828,0.690429688
29:57.2,3,-0.266601563,-0.688964844,0.684570313
29:57.2,3,-0.271484375,-0.696533203,0.685302734
29:57.2,3,-0.267822266,-0.692871094,0.678710938
29:57.2,3,-0.259277344,-0.693115234,0.68359375
29:57.2,3,-0.254150391,-0.691894531,0.682373047
29:57.2,3,-0.251220703,-0.688232422,0.682373047
29:57.2,3,-0.258300781,-0.681396484,0.678222656
29:57.3,3,-0.261962891,-0.676269531,0.675537109
29:57.3,3,-0.2734375,-0.666015625,0.657958984
29:57.3,3,-0.28125,-0.656005859,0.661376953
29:57.3,3,-0.283935547,-0.664306641,0.672851563
29:57.3,3,-0.287597656,-0.676757813,0.677490234
29:57.3,3,-0.291503906,-0.670898438,0.687744141
29:57.4,3,-0.295410156,-0.677734375,0.704345703
29:57.4,3,-0.328125,-0.694580078,0.705078125
29:57.4,3,-0.359375,-0.696533203,0.721923828
29:57.4,3,-0.358154297,-0.684082031,0.729980469
29:57.4,3,-0.339599609,-0.680908203,0.716064453
29:57.4,3,-0.309082031,-0.685546875,0.699462891
29:57.5,3,-0.291259766,-0.698730469,0.711181641
29:57.5,3,-0.275634766,-0.709960938,0.700439453
29:57.5,3,-0.270751953,-0.715332031,0.698486328
29:57.5,3,-0.259521484,-0.744384766,0.681640625
29:57.5,3,-0.251464844,-0.707519531,0.688964844
29:57.5,3,-0.268554688,-0.685791016,0.653320313
29:57.6,3,-0.287841797,-0.688476563,0.615966797
29:57.6,3,-0.277099609,-0.645263672,0.677734375
29:57.6,3,-0.264648438,-0.590087891,0.702148438
29:57.6,3,-0.241210938,-0.554931641,0.676757813
29:57.6,3,-0.257568359,-0.657714844,0.585693359
29:57.6,3,-0.270263672,-0.780517578,0.584960938
29:57.6,3,-0.259033203,-0.747558594,0.630371094
29:57.7,3,-0.236328125,-0.594970703,0.679199219
29:57.7,3,-0.218261719,-0.573486328,0.680419922
29:57.7,3,-0.246826172,-0.638916016,0.666992188
29:57.7,3,-0.254394531,-0.719726563,0.656494141
29:57.7,3,-0.257324219,-0.683349609,0.635742188
29:57.7,3,-0.253173828,-0.612792969,0.664306641
29:57.8,3,-0.25,-0.579345703,0.696533203
29:57.8,3,-0.252197266,-0.687988281,0.672851563
29:57.8,3,-0.235839844,-0.739013672,0.699462891
29:57.8,3,-0.222412109,-0.688476563,0.738769531
29:57.8,3,-0.214111328,-0.654785156,0.766357422
29:57.8,3,-0.219482422,-0.660888672,0.754394531
29:57.9,3,-0.225097656,-0.634765625,0.720947266
29:57.9,3,-0.236328125,-0.628662109,0.698730469
29:57.9,3,-0.2109375,-0.698486328,0.646728516
29:57.9,3,-0.210449219,-0.748046875,0.618408203
29:57.9,3,-0.196533203,-0.719238281,0.637451172
29:57.9,3,-0.205566406,-0.697753906,0.659423828
29:57.9,3,-0.222167969,-0.689941406,0.663818359
29:58.0,3,-0.233642578,-0.678710938,0.660888672
29:58.0,3,-0.229980469,-0.74609375,0.620117188
29:58.0,3,-0.194824219,-0.779541016,0.606445313
29:58.0,3,-0.194091797,-0.705566406,0.646728516
29:58.0,3,-0.203369141,-0.65625,0.669677734
29:58.0,3,-0.211181641,-0.687011719,0.674804688
29:58.1,3,-0.223876953,-0.708251953,0.631835938
29:58.1,3,-0.219970703,-0.66015625,0.635009766
29:58.1,3,-0.237060547,-0.607666016,0.659667969
29:58.1,3,-0.256347656,-0.584228516,0.665039063
29:58.1,3,-0.257324219,-0.685546875,0.623046875
29:58.1,3,-0.237548828,-0.829833984,0.596923828
29:58.2,3,-0.194335938,-0.859619141,0.632324219
29:58.2,3,-0.150390625,-0.849121094,0.637207031
29:58.2,3,-0.125976563,-0.836669922,0.635986328
29:58.2,3,-0.071044922,-0.851074219,0.801025391
29:58.2,3,-0.039794922,-0.755371094,0.736572266
29:58.2,3,0.020996094,-0.862792969,0.670166016
29:58.3,3,-0.059326172,-1.15625,0.587158203
29:58.3,3,-0.034179688,-1.443359375,0.687011719
29:58.3,3,0.101074219,-1.503417969,0.799560547
29:58.3,3,0.217041016,-1.459960938,0.844970703
29:58.3,3,0.086914063,-1.326171875,0.87890625
29:58.3,3,-0.131103516,-1.198730469,0.866210938
29:58.3,3,-0.318603516,-1.162109375,0.802490234
29:58.4,3,-0.342285156,-1.111572266,0.812255859
29:58.4,3,-0.288818359,-0.983154297,0.853515625
29:58.4,3,-0.276367188,-0.818847656,0.784179688
29:58.4,3,-0.272460938,-0.704589844,0.695068359
29:58.4,3,-0.347167969,-0.570800781,0.609619141
29:58.4,3,-0.378417969,-0.496337891,0.594482422
29:58.5,3,-0.389892578,-0.366943359,0.526855469
29:58.5,3,-0.422363281,-0.166992188,0.498291016
29:58.5,3,-0.445800781,-0.131835938,0.4921875
29:58.5,3,-0.42578125,0.019042969,0.497558594
29:58.5,3,-0.469238281,0.152587891,0.403564453
29:58.5,3,-0.513183594,0.162597656,0.334228516
29:58.6,3,-0.570556641,0.247314453,0.359375
29:58.6,3,-0.577880859,0.358642578,0.351074219
29:58.6,3,-0.610107422,0.41015625,0.370849609
29:58.6,3,-0.661865234,0.420654297,0.354003906
29:58.6,3,-0.632324219,0.404052734,0.307373047
29:58.6,3,-0.639892578,0.542480469,0.350341797
29:58.6,3,-0.650390625,0.599853516,0.418457031
29:58.7,3,-0.657470703,0.607666016,0.451660156
29:58.7,3,-0.675048828,0.658203125,0.519287109
29:58.7,3,-0.648681641,0.529052734,0.451904297
29:58.7,3,-0.598388672,0.397949219,0.425537109
29:58.7,3,-0.622558594,0.335693359,0.495361328
29:58.7,3,-0.631103516,0.305908203,0.541992188
29:58.8,3,-0.633789063,0.335693359,0.522949219
29:58.8,3,-0.641845703,0.295654297,0.529052734
29:58.8,3,-0.583740234,0.162353516,0.521728516
29:58.8,3,-0.551269531,0.000488281,0.586669922
29:58.8,3,-0.537841797,-0.115234375,0.573730469
29:58.8,3,-0.547607422,-0.128417969,0.548095703
29:58.9,3,-0.539306641,-0.106689453,0.522705078
29:58.9,3,-0.479980469,-0.228515625,0.560546875
29:58.9,3,-0.42578125,-0.311523438,0.574462891
29:58.9,3,-0.426025391,-0.331298828,0.612304688
29:58.9,3,-0.428466797,-0.437011719,0.599609375
29:58.9,3,-0.407470703,-0.493896484,0.609375
29:59.0,3,-0.342285156,-0.619140625,0.700195313
29:59.0,3,-0.224609375,-1.046630859,0.797851563
29:59.0,3,-0.226074219,-1.007324219,0.833007813
29:59.0,3,-0.309570313,-0.860107422,0.787841797
29:59.0,3,-0.356933594,-0.776123047,0.770019531
29:59.0,3,-0.40234375,-0.905761719,0.771972656
29:59.0,3,-0.283203125,-1.462646484,0.865966797
29:59.1,3,-0.184326172,-1.300292969,0.885498047
29:59.1,3,-0.160644531,-1.115722656,0.771728516
29:59.1,3,-0.269287109,-0.973144531,0.688964844
29:59.1,3,-0.458496094,-0.902587891,0.598632813
29:59.1,3,-0.542724609,-0.829101563,0.583007813
29:59.1,3,-0.514404297,-0.664794922,0.638916016
29:59.2,3,-0.478759766,-0.563476563,0.679931641
29:59.2,3,-0.422851563,-0.520263672,0.673339844
29:59.2,3,-0.353759766,-0.574462891,0.719726563
29:59.2,3,-0.255615234,-0.821289063,0.676513672
29:59.2,3,-0.217529297,-1.003417969,0.794677734
29:59.2,3,-0.254150391,-0.967529297,0.796142578
29:59.3,3,-0.377685547,-0.819824219,0.686767578
29:59.3,3,-0.375488281,-0.739990234,0.738769531
29:59.3,3,-0.336669922,-0.73046875,0.752685547
29:59.3,3,-0.295166016,-0.717285156,0.73046875
29:59.3,3,-0.30078125,-0.873291016,0.706298828
29:59.3,3,-0.282714844,-1.217041016,0.739990234
29:59.3,3,-0.2734375,-1.059814453,0.798828125
29:59.4,3,-0.272949219,-1.063232422,0.793212891
29:59.4,3,-0.314208984,-1.059814453,0.823486328
29:59.4,3,-0.394042969,-0.998291016,0.834716797
29:59.4,3,-0.394042969,-0.935791016,0.850585938
29:59.4,3,-0.412353516,-0.888671875,0.793457031
29:59.4,3,-0.431396484,-0.801269531,0.776855469
29:59.5,3,-0.443359375,-0.788330078,0.776611328
29:59.5,3,-0.455322266,-0.772460938,0.7578125
29:59.5,3,-0.453857422,-0.748535156,0.745117188
29:59.5,3,-0.444580078,-0.708740234,0.724853516
29:59.5,3,-0.438476563,-0.662597656,0.688964844
29:59.5,3,-0.458496094,-0.554443359,0.636962891
29:59.6,3,-0.487548828,-0.485107422,0.604248047
29:59.6,3,-0.516845703,-0.438232422,0.586669922
29:59.6,3,-0.511962891,-0.395996094,0.575683594
29:59.6,3,-0.510498047,-0.305908203,0.536865234
29:59.6,3,-0.543212891,-0.175048828,0.502685547
29:59.6,3,-0.577636719,-0.136962891,0.498291016
29:59.6,3,-0.577880859,-0.087158203,0.477783203
29:59.7,3,-0.548828125,0.041259766,0.471923828
29:59.7,3,-0.549804688,0.122558594,0.457519531
29:59.7,3,-0.571044922,0.111328125,0.39453125
29:59.7,3,-0.589599609,0.125976563,0.348144531
29:59.7,3,-0.619628906,0.242919922,0.421386719
29:59.7,3,-0.609863281,0.377441406,0.367919922
29:59.8,3,-0.598876953,0.550537109,0.369628906
29:59.8,3,-0.614746094,0.597167969,0.341308594
29:59.8,3,-0.622558594,0.603515625,0.407958984
29:59.8,3,-0.650390625,0.591796875,0.469726563
29:59.8,3,-0.650146484,0.560058594,0.482910156
29:59.8,3,-0.677490234,0.505371094,0.525878906
29:59.9,3,-0.663330078,0.38671875,0.540039063
29:59.9,3,-0.665527344,0.207275391,0.489257813
29:59.9,3,-0.712890625,0.203369141,0.571777344
29:59.9,3,-0.734863281,0.201660156,0.599365234
29:59.9,3,-0.728515625,0.200195313,0.562988281
29:59.9,3,-0.732666016,0.240478516,0.499511719
30:00.0,3,-0.759033203,0.317138672,0.471191406
30:00.0,3,-0.76171875,0.373779297,0.5
30:00.0,3,-0.754882813,0.363769531,0.535888672
30:00.0,3,-0.726318359,0.235107422,0.544677734
30:00.0,3,-0.682128906,0.138183594,0.544189453
30:00.0,3,-0.665039063,0.192138672,0.545654297
30:00.0,3,-0.680908203,0.258544922,0.519287109
30:00.1,3,-0.657714844,0.276611328,0.479980469
30:00.1,3,-0.600097656,0.151123047,0.531005859
30:00.1,3,-0.534667969,-0.105957031,0.576904297
30:00.1,3,-0.509277344,-0.284179688,0.566894531
30:00.1,3,-0.573974609,-0.242431641,0.522949219
30:00.1,3,-0.654541016,-0.094238281,0.509033203
30:00.2,3,-0.639404297,-0.008300781,0.516357422
30:00.2,3,-0.571044922,-0.148925781,0.595214844
30:00.2,3,-0.479003906,-0.467773438,0.676025391
30:00.2,3,-0.416503906,-0.663085938,0.721435547
30:00.2,3,-0.445800781,-0.484375,0.683349609
30:00.2,3,-0.494384766,-0.356933594,0.585693359
30:00.3,3,-0.508789063,-0.334960938,0.552978516
30:00.3,3,-0.464355469,-0.581787109,0.694335938
30:00.3,3,-0.329101563,-1.033203125,0.719238281
30:00.3,3,-0.317138672,-0.698730469,0.798583984
30:00.3,3,-0.313720703,-0.549560547,0.733886719
30:00.3,3,-0.348876953,-0.552734375,0.659912109
30:00.3,3,-0.406738281,-0.701416016,0.654296875
30:00.4,3,-0.323974609,-1.270019531,0.671630859
30:00.4,3,-0.208984375,-1.201660156,0.73046875
30:00.4,3,-0.143066406,-1.000244141,0.706054688
30:00.4,3,-0.131347656,-1.03515625,0.709228516
30:00.4,3,-0.304931641,-1.037109375,0.733398438
30:00.4,3,-0.447265625,-0.942871094,0.745849609
30:00.5,3,-0.459716797,-0.855957031,0.744384766
30:00.5,3,-0.385986328,-0.876464844,0.737304688
30:00.5,3,-0.329101563,-0.854736328,0.736816406
30:00.5,3,-0.344482422,-0.797851563,0.732421875
30:00.5,3,-0.388916016,-0.77734375,0.681396484
30:00.5,3,-0.412841797,-0.806396484,0.742919922
30:00.6,3,-0.399658203,-0.856689453,0.756103516
30:00.6,3,-0.382080078,-0.688232422,0.735351563
30:00.6,3,-0.361083984,-0.744140625,0.726074219
30:00.6,3,-0.297119141,-0.815673828,0.699707031
30:00.6,3,-0.248291016,-0.817138672,0.651123047
30:00.6,3,-0.239501953,-0.889892578,0.565429688
30:00.7,3,-0.245361328,-1.115722656,0.686279297
30:00.7,3,-0.272705078,-1.090087891,0.798583984
30:00.7,3,-0.294189453,-0.985595703,0.817138672
30:00.7,3,-0.315673828,-0.982910156,0.774658203
30:00.7,3,-0.378417969,-1.016845703,0.762451172
30:00.7,3,-0.416992188,-0.982421875,0.774414063
30:00.7,3,-0.422363281,-0.973388672,0.754638672
30:00.8,3,-0.385009766,-0.984375,0.759521484
30:00.8,3,-0.357910156,-0.99609375,0.761474609
30:00.8,3,-0.351318359,-0.838867188,0.749023438
30:00.8,3,-0.400634766,-0.760009766,0.71875
30:00.8,3,-0.457763672,-0.671630859,0.700927734
30:00.8,3,-0.499267578,-0.6796875,0.713378906
30:00.9,3,-0.447509766,-0.638427734,0.734375
30:00.9,3,-0.438476563,-0.556152344,0.713378906
30:00.9,3,-0.456054688,-0.483398438,0.659912109
30:00.9,3,-0.486083984,-0.471435547,0.633056641
30:00.9,3,-0.494628906,-0.469970703,0.631835938
30:00.9,3,-0.511474609,-0.419433594,0.604248047
30:01.0,3,-0.515380859,-0.319335938,0.568359375
30:01.0,3,-0.527832031,-0.240478516,0.541503906
30:01.0,3,-0.535644531,-0.208007813,0.551269531
30:01.0,3,-0.5390625,-0.174560547,0.512939453
30:01.0,3,-0.536376953,-0.077880859,0.520019531
30:01.0,3,-0.549804688,-0.057373047,0.505126953
30:01.0,3,-0.543701172,-0.022460938,0.495117188
30:01.1,3,-0.531738281,0.088134766,0.489501953
30:01.1,3,-0.541015625,0.174316406,0.488525391
30:01.1,3,-0.563232422,0.195068359,0.474609375
30:01.1,3,-0.590820313,0.186523438,0.448486328
30:01.1,3,-0.569091797,0.241699219,0.445800781
30:01.1,3,-0.560058594,0.347900391,0.453857422
30:01.2,3,-0.569335938,0.495849609,0.433105469
30:01.2,3,-0.633789063,0.568115234,0.455322266
30:01.2,3,-0.647216797,0.650146484,0.505126953
30:01.2,3,-0.660888672,0.645996094,0.506591797
30:01.2,3,-0.673828125,0.59375,0.527832031
30:01.2,3,-0.685791016,0.520263672,0.553466797
30:01.3,3,-0.724853516,0.499511719,0.601074219
30:01.3,3,-0.719482422,0.441650391,0.606933594
30:01.3,3,-0.724853516,0.335205078,0.573242188
30:01.3,3,-0.727050781,0.248046875,0.559326172
30:01.3,3,-0.743164063,0.240722656,0.568603516
30:01.3,3,-0.746337891,0.224121094,0.554443359
30:01.3,3,-0.744873047,0.235839844,0.522705078
30:01.4,3,-0.749755859,0.305664063,0.507324219
30:01.4,3,-0.740722656,0.394775391,0.510009766
30:01.4,3,-0.721191406,0.448486328,0.510742188
30:01.4,3,-0.719482422,0.488037109,0.502929688
30:01.4,3,-0.714599609,0.538574219,0.500244141
30:01.4,3,-0.685302734,0.584716797,0.490234375
30:01.5,3,-0.637207031,0.5625,0.481445313
30:01.5,3,-0.605957031,0.494628906,0.487792969
30:01.5,3,-0.603271484,0.422119141,0.500488281
30:01.5,3,-0.582519531,0.348144531,0.518798828
30:01.5,3,-0.549804688,0.291259766,0.531982422
30:01.5,3,-0.518554688,0.238037109,0.521728516
30:01.6,3,-0.500976563,0.143798828,0.503662109
30:01.6,3,-0.48828125,0.01953125,0.513183594
30:01.6,3,-0.470214844,-0.066650391,0.540283203
30:01.6,3,-0.448730469,-0.145263672,0.572509766
30:01.6,3,-0.427490234,-0.311523438,0.635009766
30:01.6,3,-0.407470703,-0.510253906,0.656738281
30:01.7,3,-0.401123047,-0.493408203,0.669189453
30:01.7,3,-0.419921875,-0.395263672,0.646484375
30:01.7,3,-0.393066406,-0.524658203,0.652587891
30:01.7,3,-0.321044922,-0.863037109,0.682373047
30:01.7,3,-0.257568359,-0.954101563,0.772705078
30:01.7,3,-0.2421875,-0.8125,0.80078125
30:01.7,3,-0.274658203,-0.780517578,0.764648438
30:01.8,3,-0.316894531,-0.857177734,0.798095703
30:01.8,3,-0.311279297,-1.056152344,0.769287109
30:01.8,3,-0.244873047,-0.994384766,0.756347656
30:01.8,3,-0.19921875,-0.935546875,0.716308594
30:01.8,3,-0.235595703,-0.924072266,0.724365234
30:01.8,3,-0.336425781,-0.879150391,0.709716797
30:01.9,3,-0.393554688,-0.857910156,0.746826172
30:01.9,3,-0.359375,-0.916992188,0.750732422
30:01.9,3,-0.279052734,-0.844482422,0.749267578
30:01.9,3,-0.25390625,-0.817382813,0.727783203
30:01.9,3,-0.291992188,-0.805419922,0.731689453
30:01.9,3,-0.368652344,-0.810546875,0.691162109
30:02.0,3,-0.390136719,-0.833984375,0.674316406
30:02.0,3,-0.356445313,-0.824462891,0.667480469
30:02.0,3,-0.311523438,-0.765869141,0.693359375
30:02.0,3,-0.298828125,-0.7421875,0.676269531
30:02.0,3,-0.309082031,-0.797851563,0.858642578
30:02.0,3,-0.308105469,-0.895996094,0.791259766
30:02.0,3,-0.313476563,-0.844482422,0.715820313
30:02.1,3,-0.332275391,-0.922363281,0.612792969
30:02.1,3,-0.297851563,-0.865722656,0.674316406
30:02.1,3,-0.220703125,-0.805419922,0.676025391
30:02.1,3,-0.146240234,-0.800537109,0.701171875
30:02.1,3,-0.140136719,-1.176025391,0.793945313
30:02.1,3,-0.162841797,-1.127441406,0.862304688
30:02.2,3,-0.198974609,-1.007324219,0.806640625
30:02.2,3,-0.253417969,-1.017822266,0.761230469
30:02.2,3,-0.302246094,-1.027587891,0.766601563
30:02.2,3,-0.326171875,-0.976318359,0.760498047
30:02.2,3,-0.315429688,-0.960449219,0.739990234
30:02.2,3,-0.343261719,-0.975341797,0.727294922
30:02.3,3,-0.368896484,-0.899414063,0.725585938
30:02.3,3,-0.395996094,-0.860839844,0.697509766
30:02.3,3,-0.407226563,-0.782714844,0.669921875
30:02.3,3,-0.430664063,-0.747070313,0.648681641
30:02.3,3,-0.441650391,-0.684326172,0.6484375
30:02.3,3,-0.457519531,-0.632568359,0.670654297
30:02.3,3,-0.475097656,-0.550048828,0.646972656
30:02.4,3,-0.492431641,-0.485107422,0.635253906
30:02.4,3,-0.485351563,-0.4765625,0.595703125
30:02.4,3,-0.522705078,-0.469238281,0.569824219
30:02.4,3,-0.534423828,-0.375244141,0.537353516
30:02.4,3,-0.546630859,-0.258300781,0.518798828
30:02.4,3,-0.585205078,-0.198242188,0.501220703
30:02.5,3,-0.598388672,-0.163574219,0.488037109
30:02.5,3,-0.588867188,-0.105957031,0.475585938
30:02.5,3,-0.597412109,-0.010009766,0.477050781
30:02.5,3,-0.638671875,0.023925781,0.472167969
30:02.5,3,-0.654052734,0.007324219,0.442871094
30:02.5,3,-0.658203125,0.056640625,0.432128906
30:02.6,3,-0.662353516,0.115478516,0.462158203
30:02.6,3,-0.674072266,0.151855469,0.432373047
30:02.6,3,-0.687011719,0.166992188,0.419433594
30:02.6,3,-0.701904297,0.196289063,0.404541016
30:02.6,3,-0.718261719,0.264648438,0.391845703
30:02.6,3,-0.712158203,0.327636719,0.393554688
30:02.7,3,-0.717773438,0.348144531,0.410888672
30:02.7,3,-0.710449219,0.342773438,0.421386719
30:02.7,3,-0.703857422,0.378173828,0.412353516
30:02.7,3,-0.703857422,0.431152344,0.395019531
30:02.7,3,-0.752685547,0.497802734,0.441894531
30:02.7,3,-0.730957031,0.547607422,0.478515625
30:02.7,3,-0.743408203,0.535644531,0.491943359
30:02.8,3,-0.775390625,0.496826172,0.49609375
30:02.8,3,-0.78125,0.484619141,0.525390625
30:02.8,3,-0.761230469,0.443603516,0.520996094
30:02.8,3,-0.782470703,0.410644531,0.484863281
30:02.8,3,-0.812011719,0.361328125,0.478759766
30:02.8,3,-0.809814453,0.311523438,0.495605469
30:02.9,3,-0.810058594,0.289306641,0.501464844
30:02.9,3,-0.81640625,0.2734375,0.496582031
30:02.9,3,-0.816894531,0.299804688,0.476074219
30:02.9,3,-0.828613281,0.366699219,0.449462891
30:02.9,3,-0.830810547,0.420410156,0.449951172
30:02.9,3,-0.817871094,0.417480469,0.463134766
30:03.0,3,-0.776611328,0.335693359,0.478027344
30:03.0,3,-0.724121094,0.242675781,0.496582031
30:03.0,3,-0.706787109,0.252441406,0.498535156
30:03.0,3,-0.729980469,0.283203125,0.483886719
30:03.0,3,-0.716308594,0.275390625,0.460449219
30:03.0,3,-0.685302734,0.266113281,0.437744141
30:03.0,3,-0.677001953,0.260009766,0.435058594
30:03.1,3,-0.647460938,0.229736328,0.469482422
30:03.1,3,-0.605957031,0.135986328,0.469726563
30:03.1,3,-0.588134766,0.059082031,0.472900391
30:03.1,3,-0.603027344,0.016845703,0.434326172
30:03.1,3,-0.615234375,-0.025390625,0.451416016
30:03.1,3,-0.583740234,-0.168212891,0.497314453
30:03.2,3,-0.514404297,-0.347167969,0.523193359
30:03.2,3,-0.462402344,-0.415771484,0.553222656
30:03.2,3,-0.456054688,-0.450195313,0.568115234
30:03.2,3,-0.468017578,-0.506347656,0.579833984
30:03.2,3,-0.483642578,-0.578613281,0.598388672
30:03.2,3,-0.4765625,-0.704345703,0.614746094
30:03.3,3,-0.399414063,-0.767578125,0.637695313
